ID,GENERO,EDAD,N,AC_Z,ACTIVIDAD
242,0,1,14,11.388214111328125,3
242,0,1,15,9.338775634765625,3
243,0,1,0,9.233428955078125,3
243,0,1,1,12.65234375,3
243,0,1,2,11.388214111328125,3
243,0,1,3,9.338775634765625,3
243,0,1,4,8.294906616210938,3
243,0,1,5,8.314056396484375,3
243,0,1,6,9.817611694335938,3
243,0,1,7,10.205474853515625,3
243,0,1,8,9.740997314453125,3
243,0,1,9,8.989212036132812,3
243,0,1,10,9.57818603515625,3
243,0,1,11,9.592559814453125,3
243,0,1,12,8.630081176757812,3
243,0,1,13,7.9644927978515625,3
243,0,1,14,8.76416015625,3
243,0,1,15,9.046676635742188,3
244,0,1,0,11.512710571289062,3
244,0,1,1,8.654037475585938,3
244,0,1,2,8.654037475585938,3
244,0,1,3,8.500808715820312,3
244,0,1,4,7.5143890380859375,3
244,0,1,5,7.2606048583984375,3
244,0,1,6,9.003585815429688,3
244,0,1,7,9.190338134765625,3
244,0,1,8,9.913375854492188,3
244,0,1,9,10.344329833984375,3
244,0,1,10,10.851913452148438,3
244,0,1,11,10.234207153320312,3
244,0,1,12,10.416168212890625,3
244,0,1,13,9.769729614257812,3
244,0,1,14,9.0179443359375,3
244,0,1,15,9.606918334960938,3
245,0,1,0,10.416168212890625,3
245,0,1,1,9.769729614257812,3
245,0,1,2,9.0179443359375,3
245,0,1,3,9.606918334960938,3
245,0,1,4,9.099349975585938,3
245,0,1,5,7.959716796875,3
245,0,1,6,7.9357757568359375,3
245,0,1,7,8.37152099609375,3
245,0,1,8,8.677978515625,3
245,0,1,9,8.558258056640625,3
245,0,1,10,8.759368896484375,3
245,0,1,11,9.616500854492188,3
245,0,1,12,10.377853393554688,3
245,0,1,13,9.99957275390625,3
245,0,1,14,11.407363891601562,3
245,0,1,15,11.12005615234375,3
246,0,1,0,10.377853393554688,3
246,0,1,1,9.99957275390625,3
246,0,1,2,11.407363891601562,3
246,0,1,3,11.12005615234375,3
246,0,1,4,9.396240234375,3
246,0,1,5,8.486434936523438,3
246,0,1,6,9.401016235351562,3
246,0,1,7,8.639663696289062,3
246,0,1,8,6.614166259765625,3
246,0,1,9,7.4329833984375,3
246,0,1,10,8.601364135742188,3
246,0,1,11,8.955703735351562,3
246,0,1,12,9.626083374023438,3
246,0,1,13,10.440109252929688,3
246,0,1,14,10.799240112304688,3
246,0,1,15,10.564605712890625,3
247,0,1,0,8.16082763671875,3
247,0,1,1,9.128082275390625,3
247,0,1,2,9.573410034179688,3
247,0,1,3,9.391448974609375,3
247,0,1,4,11.598892211914062,3
247,0,1,5,9.362716674804688,3
247,0,1,6,12.063369750976562,3
247,0,1,7,11.445663452148438,3
247,0,1,8,10.143218994140625,3
247,0,1,9,5.5128326416015625,3
247,0,1,10,11.718612670898438,3
247,0,1,11,7.9309844970703125,3
247,0,1,12,7.18878173828125,3
247,0,1,13,8.61572265625,3
247,0,1,14,8.481643676757812,3
247,0,1,15,9.171173095703125,3
248,0,1,0,7.18878173828125,3
248,0,1,1,8.61572265625,3
248,0,1,2,8.481643676757812,3
248,0,1,3,9.171173095703125,3
248,0,1,4,8.888656616210938,3
248,0,1,5,9.860702514648438,3
248,0,1,6,10.195892333984375,3
248,0,1,7,9.506362915039062,3
248,0,1,8,9.712265014648438,3
248,0,1,9,11.43609619140625,3
248,0,1,10,11.302017211914062,3
248,0,1,11,8.903030395507812,3
248,0,1,12,8.294906616210938,3
248,0,1,13,9.152023315429688,3
248,0,1,14,8.41461181640625,3
248,0,1,15,7.428192138671875,3
249,0,1,0,8.294906616210938,3
249,0,1,1,9.152023315429688,3
249,0,1,2,8.41461181640625,3
249,0,1,3,7.428192138671875,3
249,0,1,4,8.05548095703125,3
249,0,1,5,8.634872436523438,3
249,0,1,6,10.224624633789062,3
249,0,1,7,9.721847534179688,3
249,0,1,8,8.888656616210938,3
249,0,1,9,10.344329833984375,3
249,0,1,10,9.932540893554688,3
249,0,1,11,10.35870361328125,3
249,0,1,12,11.460037231445312,3
249,0,1,13,9.980422973632812,3
249,0,1,14,9.156814575195312,3
249,0,1,15,8.405029296875,3
250,0,1,0,12.858245849609375,3
250,0,1,1,10.248565673828125,3
250,0,1,2,8.92218017578125,3
250,0,1,3,8.505584716796875,3
250,0,1,4,8.1512451171875,3
250,0,1,5,7.5766448974609375,3
250,0,1,6,7.342010498046875,3
250,0,1,7,7.9884490966796875,3
250,0,1,8,8.347579956054688,3
250,0,1,9,9.166397094726562,3
250,0,1,10,9.951690673828125,3
250,0,1,11,10.459259033203125,3
250,0,1,12,10.837539672851562,3
250,0,1,13,12.733749389648438,3
250,0,1,14,9.559036254882812,3
250,0,1,15,8.112945556640625,3
251,0,1,0,10.837539672851562,3
251,0,1,1,12.733749389648438,3
251,0,1,2,9.559036254882812,3
251,0,1,3,8.112945556640625,3
251,0,1,4,8.61572265625,3
251,0,1,5,7.3563690185546875,3
251,0,1,6,7.183990478515625,3
251,0,1,7,8.108154296875,3
251,0,1,8,9.084991455078125,3
251,0,1,9,9.180755615234375,3
251,0,1,10,8.807266235351562,3
251,0,1,11,9.104141235351562,3
251,0,1,12,9.630859375,3
251,0,1,13,9.5877685546875,3
251,0,1,14,10.224624633789062,3
251,0,1,15,12.278854370117188,3
252,0,1,0,9.630859375,3
252,0,1,1,9.5877685546875,3
252,0,1,2,10.224624633789062,3
252,0,1,3,12.278854370117188,3
252,0,1,4,13.21258544921875,3
252,0,1,5,8.826416015625,3
252,0,1,6,8.936538696289062,3
252,0,1,7,9.214279174804688,3
252,0,1,8,8.907821655273438,3
252,0,1,9,7.99322509765625,3
252,0,1,10,8.553466796875,3
252,0,1,11,8.898239135742188,3
252,0,1,12,8.979644775390625,3
252,0,1,13,8.936538696289062,3
252,0,1,14,9.353134155273438,3
252,0,1,15,9.78887939453125,3
253,0,1,0,8.649246215820312,3
253,0,1,1,8.7210693359375,3
253,0,1,2,9.420181274414062,3
253,0,1,3,9.99957275390625,3
253,0,1,4,10.114486694335938,3
253,0,1,5,9.985214233398438,3
253,0,1,6,11.88140869140625,3
253,0,1,7,11.833526611328125,3
253,0,1,8,7.2127227783203125,3
253,0,1,9,7.088226318359375,3
253,0,1,10,8.515167236328125,3
253,0,1,11,8.0650634765625,3
253,0,1,12,8.682754516601562,3
253,0,1,13,9.295669555664062,3
253,0,1,14,9.262161254882812,3
253,0,1,15,8.553466796875,3
254,0,1,0,8.682754516601562,3
254,0,1,1,9.295669555664062,3
254,0,1,2,9.262161254882812,3
254,0,1,3,8.553466796875,3
254,0,1,4,8.089004516601562,3
254,0,1,5,8.141677856445312,3
254,0,1,6,9.266952514648438,3
254,0,1,7,10.473617553710938,3
254,0,1,8,8.888656616210938,3
254,0,1,9,9.2286376953125,3
254,0,1,10,11.555801391601562,3
254,0,1,11,10.013931274414062,3
254,0,1,12,8.357147216796875,3
254,0,1,13,8.783309936523438,3
254,0,1,14,8.898239135742188,3
254,0,1,15,7.5622711181640625,3
255,0,1,0,8.357147216796875,3
255,0,1,1,8.783309936523438,3
255,0,1,2,8.898239135742188,3
255,0,1,3,7.5622711181640625,3
255,0,1,4,6.87274169921875,3
255,0,1,5,7.8256378173828125,3
255,0,1,6,9.611709594726562,3
255,0,1,7,9.659591674804688,3
255,0,1,8,9.539886474609375,3
255,0,1,9,9.448898315429688,3
255,0,1,10,10.10491943359375,3
255,0,1,11,10.947677612304688,3
255,0,1,12,12.149566650390625,3
255,0,1,13,9.458480834960938,3
255,0,1,14,8.333206176757812,3
255,0,1,15,8.333206176757812,3
256,0,1,0,8.09857177734375,3
256,0,1,1,11.1727294921875,3
256,0,1,2,9.970840454101562,3
256,0,1,3,10.483200073242188,3
256,0,1,4,9.262161254882812,3
256,0,1,5,9.405807495117188,3
256,0,1,6,9.717056274414062,3
256,0,1,7,8.184768676757812,3
256,0,1,8,8.036331176757812,3
256,0,1,9,9.372283935546875,3
256,0,1,10,8.888656616210938,3
256,0,1,11,8.725860595703125,3
256,0,1,12,8.567840576171875,3
256,0,1,13,9.099349975585938,3
256,0,1,14,10.526290893554688,3
256,0,1,15,10.3060302734375,3
257,0,1,0,8.567840576171875,3
257,0,1,1,9.099349975585938,3
257,0,1,2,10.526290893554688,3
257,0,1,3,10.3060302734375,3
257,0,1,4,9.410598754882812,3
257,0,1,5,11.230194091796875,3
257,0,1,6,11.28765869140625,3
257,0,1,7,10.277297973632812,3
257,0,1,8,8.577423095703125,3
257,0,1,9,8.481643676757812,3
257,0,1,10,8.749801635742188,3
257,0,1,11,7.7633819580078125,3
257,0,1,12,7.2175140380859375,3
257,0,1,13,8.433761596679688,3
257,0,1,14,8.654037475585938,3
257,0,1,15,8.778533935546875,3
258,0,1,0,7.2175140380859375,3
258,0,1,1,8.433761596679688,3
258,0,1,2,8.654037475585938,3
258,0,1,3,8.778533935546875,3
258,0,1,4,9.099349975585938,3
258,0,1,5,9.592559814453125,3
258,0,1,6,10.234207153320312,3
258,0,1,7,10.420944213867188,3
258,0,1,8,12.475173950195312,3
258,0,1,9,12.403350830078125,3
258,0,1,10,9.310043334960938,3
258,0,1,11,7.490447998046875,3
258,0,1,12,9.190338134765625,3
258,0,1,13,8.634872436523438,3
258,0,1,14,7.3659515380859375,3
258,0,1,15,7.33721923828125,3
259,0,1,0,8.85992431640625,3
259,0,1,1,12.666717529296875,3
259,0,1,2,12.776840209960938,3
259,0,1,3,10.7705078125,3
259,0,1,4,8.261383056640625,3
259,0,1,5,9.17596435546875,3
259,0,1,6,10.31561279296875,3
259,0,1,7,9.08978271484375,3
259,0,1,8,7.02117919921875,3
259,0,1,9,7.0451202392578125,3
259,0,1,10,9.592559814453125,3
259,0,1,11,10.258148193359375,3
259,0,1,12,8.682754516601562,3
259,0,1,13,10.49755859375,3
259,0,1,14,11.83831787109375,3
259,0,1,15,11.603683471679688,3
260,0,1,0,8.682754516601562,3
260,0,1,1,10.49755859375,3
260,0,1,2,11.83831787109375,3
260,0,1,3,11.603683471679688,3
260,0,1,4,12.637985229492188,3
260,0,1,5,10.14801025390625,3
260,0,1,6,8.141677856445312,3
260,0,1,7,8.112945556640625,3
260,0,1,8,7.806488037109375,3
260,0,1,9,6.8966827392578125,3
260,0,1,10,7.4090423583984375,3
260,0,1,11,9.23822021484375,3
260,0,1,12,10.765716552734375,3
260,0,1,13,10.636428833007812,3
260,0,1,14,9.961257934570312,3
260,0,1,15,10.49755859375,3
261,0,1,0,10.765716552734375,3
261,0,1,1,10.636428833007812,3
261,0,1,2,9.961257934570312,3
261,0,1,3,10.49755859375,3
261,0,1,4,10.693893432617188,3
261,0,1,5,11.54144287109375,3
261,0,1,6,12.321945190429688,3
261,0,1,7,9.34356689453125,3
261,0,1,8,8.031539916992188,3
261,0,1,9,5.5750885009765625,3
261,0,1,10,6.968505859375,3
261,0,1,11,5.661285400390625,3
261,0,1,12,6.87274169921875,3
261,0,1,13,6.2981414794921875,3
261,0,1,14,6.4513702392578125,3
261,0,1,15,10.8135986328125,3
262,0,1,0,8.61572265625,3
262,0,1,1,10.05224609375,3
262,0,1,2,11.005142211914062,3
262,0,1,3,12.211807250976562,3
262,0,1,4,10.425735473632812,3
262,0,1,5,7.73944091796875,3
262,0,1,6,7.025970458984375,3
262,0,1,7,9.104141235351562,3
262,0,1,8,7.9884490966796875,3
262,0,1,9,6.824859619140625,3
262,0,1,10,7.8256378173828125,3
262,0,1,11,8.11773681640625,3
262,0,1,12,9.195114135742188,3
262,0,1,13,10.004364013671875,3
262,0,1,14,8.491226196289062,3
262,0,1,15,10.023513793945312,3
263,0,1,0,9.195114135742188,3
263,0,1,1,10.004364013671875,3
263,0,1,2,8.491226196289062,3
263,0,1,3,10.023513793945312,3
263,0,1,4,10.19110107421875,3
263,0,1,5,9.506362915039062,3
263,0,1,6,10.013931274414062,3
263,0,1,7,13.653121948242188,3
263,0,1,8,10.238998413085938,3
263,0,1,9,8.577423095703125,3
263,0,1,10,8.845565795898438,3
263,0,1,11,8.831207275390625,3
263,0,1,12,8.184768676757812,3
263,0,1,13,7.0594940185546875,3
263,0,1,14,7.7059326171875,3
263,0,1,15,9.32440185546875,3
264,0,1,0,8.184768676757812,3
264,0,1,1,7.0594940185546875,3
264,0,1,2,7.7059326171875,3
264,0,1,3,9.32440185546875,3
264,0,1,4,9.142440795898438,3
264,0,1,5,8.797683715820312,3
264,0,1,6,9.573410034179688,3
264,0,1,7,10.387435913085938,3
264,0,1,8,11.091323852539062,3
264,0,1,9,12.85345458984375,3
264,0,1,10,11.455245971679688,3
264,0,1,11,8.955703735351562,3
264,0,1,12,9.152023315429688,3
264,0,1,13,8.381088256835938,3
264,0,1,14,7.59100341796875,3
264,0,1,15,7.385101318359375,3
265,0,1,0,7.38031005859375,3
265,0,1,1,8.697128295898438,3
265,0,1,2,7.5048065185546875,3
265,0,1,3,8.31884765625,3
265,0,1,4,7.140899658203125,3
265,0,1,5,7.9357757568359375,3
265,0,1,6,8.472076416015625,3
265,0,1,7,8.610931396484375,3
265,0,1,8,8.692337036132812,3
265,0,1,9,8.845565795898438,3
265,0,1,10,9.051467895507812,3
265,0,1,11,11.3834228515625,3
265,0,1,12,11.325958251953125,3
265,0,1,13,12.45123291015625,3
265,0,1,14,11.5941162109375,3
265,0,1,15,6.7003631591796875,3
266,0,1,0,11.325958251953125,3
266,0,1,1,12.45123291015625,3
266,0,1,2,11.5941162109375,3
266,0,1,3,6.7003631591796875,3
266,0,1,4,7.32763671875,3
266,0,1,5,7.638885498046875,3
266,0,1,6,7.9261932373046875,3
266,0,1,7,7.849578857421875,3
266,0,1,8,8.586990356445312,3
266,0,1,9,9.410598754882812,3
266,0,1,10,9.568618774414062,3
266,0,1,11,8.725860595703125,3
266,0,1,12,8.98443603515625,3
266,0,1,13,10.133651733398438,3
266,0,1,14,10.97161865234375,3
266,0,1,15,10.037872314453125,3
267,0,1,0,8.98443603515625,3
267,0,1,1,10.133651733398438,3
267,0,1,2,10.97161865234375,3
267,0,1,3,10.037872314453125,3
267,0,1,4,10.502349853515625,3
267,0,1,5,10.076187133789062,3
267,0,1,6,9.2908935546875,3
267,0,1,7,8.46728515625,3
267,0,1,8,6.9062652587890625,3
267,0,1,9,6.0251922607421875,3
267,0,1,10,6.0587158203125,3
267,0,1,11,8.639663696289062,3
267,0,1,12,9.592559814453125,3
267,0,1,13,9.7984619140625,3
267,0,1,14,10.100128173828125,3
267,0,1,15,11.282867431640625,3
268,0,1,0,12.058578491210938,3
268,0,1,1,9.046676635742188,3
268,0,1,2,8.208709716796875,3
268,0,1,3,8.357147216796875,3
268,0,1,4,9.233428955078125,3
268,0,1,5,10.128860473632812,3
268,0,1,6,10.06182861328125,3
268,0,1,7,10.20068359375,3
268,0,1,8,10.1575927734375,3
268,0,1,9,8.673187255859375,3
268,0,1,10,7.6197357177734375,3
268,0,1,11,7.8974609375,3
268,0,1,12,7.5766448974609375,3
268,0,1,13,7.5574798583984375,3
268,0,1,14,7.7633819580078125,3
268,0,1,15,8.323623657226562,3
269,0,1,0,7.5766448974609375,3
269,0,1,1,7.5574798583984375,3
269,0,1,2,7.7633819580078125,3
269,0,1,3,8.323623657226562,3
269,0,1,4,8.788101196289062,3
269,0,1,5,9.405807495117188,3
269,0,1,6,10.320388793945312,3
269,0,1,7,10.942886352539062,3
269,0,1,8,10.387435913085938,3
269,0,1,9,10.574172973632812,3
269,0,1,10,11.551010131835938,3
269,0,1,11,10.05224609375,3
269,0,1,12,8.591781616210938,3
269,0,1,13,8.448135375976562,3
269,0,1,14,8.807266235351562,3
269,0,1,15,7.65325927734375,3
270,0,1,0,8.591781616210938,3
270,0,1,1,8.448135375976562,3
270,0,1,2,8.807266235351562,3
270,0,1,3,7.65325927734375,3
270,0,1,4,6.42742919921875,3
270,0,1,5,6.6572723388671875,3
270,0,1,6,8.788101196289062,3
270,0,1,7,9.329193115234375,3
270,0,1,8,9.348342895507812,3
270,0,1,9,9.453689575195312,3
270,0,1,10,12.226181030273438,3
270,0,1,11,13.432861328125,3
270,0,1,12,13.37060546875,3
270,0,1,13,11.129638671875,3
270,0,1,14,8.577423095703125,3
270,0,1,15,7.48565673828125,3
271,0,1,0,9.616500854492188,3
271,0,1,1,10.775299072265625,3
271,0,1,2,11.129638671875,3
271,0,1,3,10.736984252929688,3
271,0,1,4,8.788101196289062,3
271,0,1,5,7.3084869384765625,3
271,0,1,6,6.202362060546875,3
271,0,1,7,5.8767547607421875,3
271,0,1,8,5.8767547607421875,3
271,0,1,9,5.8767547607421875,3
271,0,1,10,5.8767547607421875,3
271,0,1,11,7.85595703125,3
271,0,1,12,9.780899047851562,3
271,0,1,13,8.524734497070312,3
271,0,1,14,9.557449340820312,3
271,0,1,15,9.557449340820312,3
272,0,1,0,9.780899047851562,3
272,0,1,1,8.524734497070312,3
272,0,1,2,9.557449340820312,3
272,0,1,3,9.557449340820312,3
272,0,1,4,11.008331298828125,3
272,0,1,5,12.751312255859375,3
272,0,1,6,10.839141845703125,3
272,0,1,7,9.891036987304688,3
272,0,1,8,8.821624755859375,3
272,0,1,9,7.19036865234375,3
272,0,1,10,7.19036865234375,3
272,0,1,11,6.68121337890625,3
272,0,1,12,7.63250732421875,3
272,0,1,13,8.83758544921875,3
272,0,1,14,9.096160888671875,3
272,0,1,15,9.785690307617188,3
273,0,1,0,7.63250732421875,3
273,0,1,1,8.83758544921875,3
273,0,1,2,9.096160888671875,3
273,0,1,3,9.785690307617188,3
273,0,1,4,9.785690307617188,3
273,0,1,5,10.286880493164062,3
273,0,1,6,10.981185913085938,3
273,0,1,7,8.737030029296875,3
273,0,1,8,6.518402099609375,3
273,0,1,9,8.07623291015625,3
273,0,1,10,8.07623291015625,3
273,0,1,11,7.3356170654296875,3
273,0,1,12,7.6005859375,3
273,0,1,13,8.0028076171875,3
273,0,1,14,8.322036743164062,3
273,0,1,15,8.6572265625,3
274,0,0,0,8.826416015625,3
274,0,0,1,8.256591796875,3
274,0,0,2,8.122512817382812,3
274,0,0,3,7.701141357421875,3
274,0,0,4,7.39947509765625,3
274,0,0,5,8.687545776367188,3
274,0,0,6,8.812042236328125,3
274,0,0,7,8.71148681640625,3
274,0,0,8,7.9166107177734375,3
274,0,0,9,7.5191802978515625,3
274,0,0,10,8.108154296875,3
274,0,0,11,8.108154296875,3
274,0,0,12,7.849578857421875,3
274,0,0,13,8.108154296875,3
274,0,0,14,6.87274169921875,3
274,0,0,15,5.75225830078125,3
275,0,0,0,7.849578857421875,3
275,0,0,1,8.108154296875,3
275,0,0,2,6.87274169921875,3
275,0,0,3,5.75225830078125,3
275,0,0,4,6.2789764404296875,3
275,0,0,5,10.8135986328125,3
275,0,0,6,9.123291015625,3
275,0,0,7,7.3707427978515625,3
275,0,0,8,7.7059326171875,3
275,0,0,9,9.463272094726562,3
275,0,0,10,10.0953369140625,3
275,0,0,11,9.970840454101562,3
275,0,0,12,8.62530517578125,3
275,0,0,13,8.256591796875,3
275,0,0,14,9.152023315429688,3
275,0,0,15,8.381088256835938,3
276,0,0,0,8.62530517578125,3
276,0,0,1,8.256591796875,3
276,0,0,2,9.152023315429688,3
276,0,0,3,8.381088256835938,3
276,0,0,4,5.354827880859375,3
276,0,0,5,11.407363891601562,3
276,0,0,6,8.941329956054688,3
276,0,0,7,9.0179443359375,3
276,0,0,8,9.013168334960938,3
276,0,0,9,9.635650634765625,3
276,0,0,10,10.531082153320312,3
276,0,0,11,9.003585815429688,3
276,0,0,12,6.1975860595703125,3
276,0,0,13,4.27264404296875,3
276,0,0,14,5.134552001953125,3
276,0,0,15,6.8488006591796875,3
277,0,0,0,9.38665771484375,3
277,0,0,1,14.60601806640625,3
277,0,0,2,9.08978271484375,3
277,0,0,3,4.2630615234375,3
277,0,0,4,8.208709716796875,3
277,0,0,5,10.234207153320312,3
277,0,0,6,9.276519775390625,3
277,0,0,7,5.235107421875,3
277,0,0,8,5.3117218017578125,3
277,0,0,9,4.4114990234375,3
277,0,0,10,6.982879638671875,3
277,0,0,11,7.332427978515625,3
277,0,0,12,11.656356811523438,3
277,0,0,13,13.882965087890625,3
277,0,0,14,11.570175170898438,3
277,0,0,15,7.8160552978515625,3
278,0,0,0,11.656356811523438,3
278,0,0,1,13.882965087890625,3
278,0,0,2,11.570175170898438,3
278,0,0,3,7.8160552978515625,3
278,0,0,4,7.648468017578125,3
278,0,0,5,10.353912353515625,3
278,0,0,6,9.209487915039062,3
278,0,0,7,5.9390106201171875,3
278,0,0,8,2.994140625,3
278,0,0,9,9.855926513671875,3
278,0,0,10,15.707351684570312,3
278,0,0,11,13.973953247070312,3
278,0,0,12,10.0091552734375,3
278,0,0,13,9.501571655273438,3
278,0,0,14,11.244552612304688,3
278,0,0,15,12.76727294921875,3
279,0,0,0,10.0091552734375,3
279,0,0,1,9.501571655273438,3
279,0,0,2,11.244552612304688,3
279,0,0,3,12.76727294921875,3
279,0,0,4,9.89422607421875,3
279,0,0,5,7.691558837890625,3
279,0,0,6,5.450592041015625,3
279,0,0,7,5.8480224609375,3
279,0,0,8,4.8616180419921875,3
279,0,0,9,4.8328857421875,3
279,0,0,10,5.503265380859375,3
279,0,0,11,9.252578735351562,3
279,0,0,12,9.118499755859375,3
279,0,0,13,8.026748657226562,3
279,0,0,14,9.693115234375,3
279,0,0,15,10.650787353515625,3
280,0,0,0,8.548690795898438,3
280,0,0,1,5.704376220703125,3
280,0,0,2,7.385101318359375,3
280,0,0,3,10.914154052734375,3
280,0,0,4,11.416946411132812,3
280,0,0,5,10.05224609375,3
280,0,0,6,8.194351196289062,3
280,0,0,7,6.4944610595703125,3
280,0,0,8,5.7857818603515625,3
280,0,0,9,4.73712158203125,3
280,0,0,10,5.292572021484375,3
280,0,0,11,6.3460235595703125,3
280,0,0,12,6.4801025390625,3
280,0,0,13,7.7729644775390625,3
280,0,0,14,8.05548095703125,3
280,0,0,15,7.39947509765625,3
281,0,0,0,6.4801025390625,3
281,0,0,1,7.7729644775390625,3
281,0,0,2,8.05548095703125,3
281,0,0,3,7.39947509765625,3
281,0,0,4,8.582199096679688,3
281,0,0,5,8.682754516601562,3
281,0,0,6,8.11773681640625,3
281,0,0,7,6.93499755859375,3
281,0,0,8,5.3117218017578125,3
281,0,0,9,5.484100341796875,3
281,0,0,10,6.5423431396484375,3
281,0,0,11,6.369964599609375,3
281,0,0,12,9.295669555664062,3
281,0,0,13,10.555023193359375,3
281,0,0,14,9.673965454101562,3
281,0,0,15,9.74578857421875,3
282,0,0,0,9.295669555664062,3
282,0,0,1,10.555023193359375,3
282,0,0,2,9.673965454101562,3
282,0,0,3,9.74578857421875,3
282,0,0,4,11.651565551757812,3
282,0,0,5,10.97161865234375,3
282,0,0,6,10.20068359375,3
282,0,0,7,9.635650634765625,3
282,0,0,8,8.089004516601562,3
282,0,0,9,7.2510223388671875,3
282,0,0,10,7.9836578369140625,3
282,0,0,11,9.9468994140625,3
282,0,0,12,11.177520751953125,3
282,0,0,13,9.717056274414062,3
282,0,0,14,7.586212158203125,3
282,0,0,15,6.5567169189453125,3
283,0,0,0,8.81683349609375,3
283,0,0,1,8.51995849609375,3
283,0,0,2,7.1983489990234375,3
283,0,0,3,6.6907806396484375,3
283,0,0,4,6.0347747802734375,3
283,0,0,5,6.5327606201171875,3
283,0,0,6,7.246246337890625,3
283,0,0,7,7.4234161376953125,3
283,0,0,8,7.131317138671875,3
283,0,0,9,7.5622711181640625,3
283,0,0,10,7.193572998046875,3
283,0,0,11,7.500030517578125,3
283,0,0,12,7.025970458984375,3
283,0,0,13,5.843231201171875,3
283,0,0,14,4.368408203125,3
283,0,0,15,4.7706298828125,3
284,0,0,0,7.025970458984375,3
284,0,0,1,5.843231201171875,3
284,0,0,2,4.368408203125,3
284,0,0,3,4.7706298828125,3
284,0,0,4,6.57586669921875,3
284,0,0,5,5.81451416015625,3
284,0,0,6,5.503265380859375,3
284,0,0,7,5.69000244140625,3
284,0,0,8,6.82965087890625,3
284,0,0,9,7.8160552978515625,3
284,0,0,10,8.754592895507812,3
284,0,0,11,9.841552734375,3
284,0,0,12,9.032318115234375,3
284,0,0,13,5.809722900390625,3
284,0,0,14,5.2686309814453125,3
284,0,0,15,5.24468994140625,3
285,0,0,0,9.032318115234375,3
285,0,0,1,5.809722900390625,3
285,0,0,2,5.2686309814453125,3
285,0,0,3,5.24468994140625,3
285,0,0,4,4.9621734619140625,3
285,0,0,5,4.73712158203125,3
285,0,0,6,5.8240814208984375,3
285,0,0,7,8.290115356445312,3
285,0,0,8,9.353134155273438,3
285,0,0,9,8.87908935546875,3
285,0,0,10,6.508819580078125,3
285,0,0,11,3.59747314453125,3
285,0,0,12,5.4266510009765625,3
285,0,0,13,8.692337036132812,3
285,0,0,14,12.192657470703125,3
285,0,0,15,4.8999176025390625,3
286,0,0,0,14.840652465820312,3
286,0,0,1,4.1002655029296875,3
286,0,0,2,3.85125732421875,3
286,0,0,3,6.6428985595703125,3
286,0,0,4,9.731414794921875,3
286,0,0,5,9.750579833984375,3
286,0,0,6,6.30291748046875,3
286,0,0,7,4.1385650634765625,3
286,0,0,8,4.4067230224609375,3
286,0,0,9,5.9868927001953125,3
286,0,0,10,7.0116119384765625,3
286,0,0,11,5.8336639404296875,3
286,0,0,12,5.3165130615234375,3
286,0,0,13,5.3691864013671875,3
286,0,0,14,5.8863372802734375,3
286,0,0,15,7.241455078125,3
287,0,0,0,5.3165130615234375,3
287,0,0,1,5.3691864013671875,3
287,0,0,2,5.8863372802734375,3
287,0,0,3,7.241455078125,3
287,0,0,4,7.7250823974609375,3
287,0,0,5,8.026748657226562,3
287,0,0,6,7.9261932373046875,3
287,0,0,7,5.4122772216796875,3
287,0,0,8,5.8240814208984375,3
287,0,0,9,6.6907806396484375,3
287,0,0,10,6.9014739990234375,3
287,0,0,11,6.3555908203125,3
287,0,0,12,6.8535919189453125,3
287,0,0,13,7.73944091796875,3
287,0,0,14,7.02117919921875,3
287,0,0,15,6.66204833984375,3
288,0,0,0,6.8535919189453125,3
288,0,0,1,7.73944091796875,3
288,0,0,2,7.02117919921875,3
288,0,0,3,6.66204833984375,3
288,0,0,4,6.3412322998046875,3
288,0,0,5,7.02117919921875,3
288,0,0,6,7.8160552978515625,3
288,0,0,7,6.5950164794921875,3
288,0,0,8,6.106597900390625,3
288,0,0,9,6.9972381591796875,3
288,0,0,10,6.930206298828125,3
288,0,0,11,4.665283203125,3
288,0,0,12,3.0084991455078125,3
288,0,0,13,2.429107666015625,3
288,0,0,14,3.6740875244140625,3
288,0,0,15,4.7275390625,3
289,0,0,0,4.8999176025390625,3
289,0,0,1,7.298919677734375,3
289,0,0,2,7.8112640380859375,3
289,0,0,3,7.385101318359375,3
289,0,0,4,6.4848785400390625,3
289,0,0,5,6.1975860595703125,3
289,0,0,6,6.1401214599609375,3
289,0,0,7,6.676422119140625,3
289,0,0,8,6.6524810791015625,3
289,0,0,9,5.9868927001953125,3
289,0,0,10,5.9821014404296875,3
289,0,0,11,6.6572723388671875,3
289,0,0,12,6.867950439453125,3
289,0,0,13,6.815277099609375,3
289,0,0,14,6.063507080078125,3
289,0,0,15,7.1169586181640625,3
290,0,0,0,6.867950439453125,3
290,0,0,1,6.815277099609375,3
290,0,0,2,6.063507080078125,3
290,0,0,3,7.1169586181640625,3
290,0,0,4,7.2701873779296875,3
290,0,0,5,7.0164031982421875,3
290,0,0,6,6.5375518798828125,3
290,0,0,7,6.8392181396484375,3
290,0,0,8,6.9014739990234375,3
290,0,0,9,6.580657958984375,3
290,0,0,10,6.25982666015625,3
290,0,0,11,6.887115478515625,3
290,0,0,12,8.017166137695312,3
290,0,0,13,9.329193115234375,3
290,0,0,14,8.620513916015625,3
290,0,0,15,8.558258056640625,3
291,0,0,0,8.017166137695312,3
291,0,0,1,9.329193115234375,3
